"trip_duration_days","miles_traveled","total_receipts_amount","expected_output","receipts_per_day","receipts_per_mile","miles_per_day","efficiency_category","efficiency_bonus_zone","efficiency_penalty_zone","spending_per_day_category","spending_efficiency","very_low_receipts","optimal_receipt_range","high_spending_flag","receipt_cents","receipt_ends_49_99","is_5_day_trip","is_sweet_spot_duration","duration_penalty_zone","very_short_trip","very_long_trip","sweet_spot_combo","vacation_penalty","high_mile_low_spend","low_mile_high_spend","efficiency_spending_interaction","duration_efficiency_interaction","duration_spending_interaction","short_high_efficiency","long_low_efficiency","medium_balanced","trip_duration_binned","miles_binned","receipts_binned","trip_duration_squared","miles_traveled_squared","receipts_squared","trip_duration_cubed","log_trip_duration","log_miles_traveled","log_receipts","total_efficiency","cost_per_mile","productivity_score","residuals"
11,532,2419.86,1653.69,219.987272727273,4.54860902255639,48.3636363636364,"low",0,0,"high",4.54860902255639,0,0,1,86,0,0,0,1,0,1,0,1,0,1,10639.3844628099,532,2419.86,0,1,0,"long","medium","very_high",121,283024,5855722.4196,1331,2.484906649788,6.27852142416584,7.79187812792192,2.41732276959428,4.54860902255639,0.0199778741288783,-327.125767442276
9,483,52.64,949.04,5.84888888888889,0.108985507246377,53.6666666666667,"low",0,0,"low",0.108985507246377,0,0,0,64,0,0,0,0,0,1,0,0,0,0,313.89037037037,483,52.64,0,1,0,"long","medium","very_low",81,233289,2770.9696,729,2.30258509299405,6.18208490671663,3.98229505841348,81.0402684563758,0.108985507246377,1.00049714143674,-3.52252094602909
12,296,326.83,981.72,27.2358333333333,1.10415540540541,24.6666666666667,"low",0,0,"low",1.10415540540541,0,0,0,83,0,0,0,1,0,1,0,0,0,0,671.817222222222,296,326.83,0,1,0,"long","low","low",144,87616,106817.8489,1728,2.56494935746154,5.6937321388027,5.79249518134114,10.8348839337462,1.10415540540541,0.0752422495399038,-142.634903374227
9,131,1990,1557.2,221.111111111111,15.1908396946565,14.5555555555556,"low",0,0,"high",15.1908396946565,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3218.3950617284,131,1990,0,1,0,"long","low","high",81,17161,3960100,729,2.30258509299405,4.88280192258637,7.5963923040642,0.592164741336012,15.1908396946565,0.00731067581896311,19.7654928366894
6,836,2035.17,1718.79,339.195,2.43441387559809,139.333333333333,"medium",0,0,"high",2.43441387559809,0,0,1,17,0,0,1,0,0,0,0,0,0,0,47261.17,836,2035.17,0,0,0,"medium","high","very_high",36,698896,4141916.9289,216,1.94591014905531,6.72982407048948,7.61882587123777,2.46344853327571,2.43441387559809,0.0684291259243252,0.0332030629090168
10,532,1223.36,1631.49,122.336,2.29954887218045,53.2,"low",0,0,"high",2.29954887218045,0,0,1,35.9999999999854,0,0,0,0,0,1,0,1,0,1,6508.2752,532,1223.36,0,1,0,"long","medium","high",100,283024,1496609.6896,1000,2.39789527279837,6.27852142416584,7.11017353747521,4.34512725015518,2.29954887218045,0.0434512725015518,158.817621491917
14,595,2140.61,1989.13,152.900714285714,3.59766386554622,42.5,"low",0,0,"high",3.59766386554622,0,0,1,61,0,0,0,1,0,1,0,1,0,1,6498.28035714286,595,2140.61,0,1,0,"very_long","medium","very_high",196,354025,4582211.1721,2744,2.70805020110221,6.39024066706535,7.66931316160129,3.88959707883321,3.59766386554622,0.0198448830552715,-62.9990111996918
7,623,1894.02,1739.49,270.574285714286,3.04016051364366,89,"low",0,0,"high",3.04016051364366,0,0,1,2,0,0,0,0,0,0,0,0,0,1,24081.1114285714,623,1894.02,0,1,0,"medium","high","high",49,388129,3587311.7604,343,2.07944154167984,6.43615036836943,7.54698467155054,2.30129497314013,3.04016051364366,0.0469652035334719,119.64595977988
5,1077,2234.35,1665.23,446.87,2.07460538532962,215.4,"high_optimal",1,0,"high",2.07460538532962,0,0,1,35,0,1,1,0,0,0,0,0,0,0,96255.798,1077,2234.35,0,0,0,"short","very_high","very_high",25,1159929,4992319.9225,125,1.79175946922805,6.98286275146894,7.71215309433981,2.40901872190037,2.07460538532962,0.0963607488760149,-187.135031773956
5,579,1018.52,1468.01,203.704,1.75910189982729,115.8,"medium",0,0,"high",1.75910189982729,0,0,1,52,0,1,1,0,0,0,0,0,0,0,23588.9232,579,1018.52,0,0,0,"short","medium","high",25,335241,1037382.9904,125,1.79175946922805,6.36302810354046,6.92708720728163,2.83957156308851,1.75910189982729,0.11358286252354,303.069922722104
8,255,1817.19,1510.91,227.14875,7.12623529411765,31.875,"low",0,0,"high",7.12623529411765,0,0,1,19,0,0,0,0,0,1,0,1,0,1,7240.36640625,255,1817.19,0,1,0,"medium","low","high",64,65025,3302179.4961,512,2.19722457733622,5.54517744447956,7.50559677972763,1.12199495102272,7.12623529411765,0.01753117110973,34.4281318133326
8,1009,1378.07,1903.76,172.25875,1.36577799801784,126.125,"medium",0,0,"high",1.36577799801784,0,0,1,7,0,0,0,0,0,1,0,1,0,0,21726.13484375,1009,1378.07,0,0,0,"medium","very_high","high",64,1018081,1899076.9249,512,2.19722457733622,6.9177056098353,7.2291646379263,5.85321992357168,1.36577799801784,0.0914565613058075,259.383403117719
10,87,498.96,781.97,49.896,5.7351724137931,8.7,"low",0,0,"low",5.7351724137931,0,0,0,96,0,0,0,0,0,1,0,0,0,0,434.0952,87,498.96,0,1,0,"long","very_low","low",100,7569,248961.0816,1000,2.39789527279837,4.47733681447821,6.21452809522202,1.74013921113689,5.7351724137931,0.0174013921113689,-215.045888929215
1,809,1734.56,1447.25,1734.56,2.14407911001236,809,"very_high",0,1,"high",2.14407911001236,0,0,1,56,0,0,0,1,1,0,0,0,0,0,1403259.04,809,1734.56,1,0,0,"very_short","high","high",1,654481,3008698.3936,1,0.693147180559945,6.69703424766648,7.45908540687364,0.466131968932218,2.14407911001236,0.466131968932218,105.869830832407
9,1079,1981.94,1763.16,220.215555555556,1.83683039851715,119.888888888889,"medium",0,0,"high",1.83683039851715,0,0,1,94,0,0,0,0,0,1,0,1,0,0,26401.3982716049,1079,1981.94,0,0,0,"long","very_high","high",81,1164241,3928086.1636,729,2.30258509299405,6.98471632011827,7.59233587087596,4.89727374504524,1.83683039851715,0.0604601696919165,-193.660382079059
8,1134,1049.84,2073.13,131.23,0.925784832451499,141.75,"medium",0,0,"high",0.925784832451499,0,0,1,83.9999999999854,0,0,0,0,0,1,0,1,0,0,18601.8525,1134,1049.84,0,0,0,"medium","very_high","high",64,1285956,1102164.0256,512,2.19722457733622,7.0343879299155,6.95734512332213,8.63309352517986,0.925784832451499,0.134892086330935,498.714130346039
8,403,654.97,895.14,81.87125,1.62523573200993,50.375,"low",0,0,"medium",1.62523573200993,0,1,0,97,0,0,0,0,0,1,0,0,0,0,4124.26421875,403,654.97,0,1,0,"medium","medium","medium",64,162409,428985.7009,512,2.19722457733622,6.00141487796115,6.48611505619105,4.9148589112307,1.62523573200993,0.0767946704879796,-202.328934988206
8,534,429.88,916.02,53.735,0.80501872659176,66.75,"low",0,0,"low",0.80501872659176,0,0,0,88,0,0,0,0,0,1,0,0,0,0,3586.81125,534,429.88,0,1,0,"medium","medium","low",64,285156,184796.8144,512,2.19722457733622,6.28226674689601,6.06582962906329,9.91459339027107,0.80501872659176,0.154915521722986,-153.650338563005
13,564,2245.56,1745.09,172.735384615385,3.98148936170213,43.3846153846154,"low",0,0,"high",3.98148936170213,0,0,1,56,0,0,0,1,0,1,0,1,0,1,7494.05822485207,564,2245.56,0,1,0,"very_long","medium","very_high",169,318096,5042539.7136,2197,2.63905732961526,6.33682573114644,7.71715543636633,3.26365643472687,3.98148936170213,0.0193115765368454,-283.354758123164
2,752,958.29,1144.41,479.145,1.27432180851064,376,"very_high",0,1,"high",1.27432180851064,0,0,0,29,0,0,0,0,0,0,0,0,0,0,180158.52,752,958.29,1,0,0,"very_short","high","medium",4,565504,918319.7241,8,1.09861228866811,6.62406522779989,6.86619342750187,1.5678262047973,1.27432180851064,0.391956551199324,75.5844503637231
11,293,1410,1673.7,128.181818181818,4.8122866894198,26.6363636363636,"low",0,0,"high",4.8122866894198,0,0,1,0,0,0,0,1,0,1,0,1,0,1,3414.29752066116,293,1410,0,1,0,"long","low","high",121,85849,1988100,1331,2.484906649788,5.68357976733868,7.25205395185281,2.28419560595322,4.8122866894198,0.0188776496359771,186.029226241794
5,919,470.23,1119.17,94.046,0.511675734494015,183.8,"high_optimal",1,0,"medium",0.511675734494015,0,0,0,23,0,1,1,0,0,0,1,0,0,0,17285.6548,919,470.23,0,0,1,"short","high","low",25,844561,221116.2529,125,1.79175946922805,6.82437367004309,6.1553462975433,9.75107696878382,0.511675734494015,0.390043078751353,12.629252578525
5,103,333.22,573.58,66.644,3.23514563106796,20.6,"low",0,0,"low",3.23514563106796,0,0,0,22,0,1,1,0,0,0,0,0,0,0,1372.8664,103,333.22,0,0,0,"short","low","low",25,10609,111035.5684,125,1.79175946922805,4.64439089914137,5.81179945877524,1.54090120280055,3.23514563106796,0.061636048112022,-116.858439609113
1,893,19.76,570.71,19.76,0.0221276595744681,893,"very_high",0,1,"low",0.0221276595744681,1,0,0,76.0000000000002,0,0,0,1,1,0,0,0,1,0,17645.68,893,19.76,1,0,0,"very_short","high","very_low",1,797449,390.4576,1,0.693147180559945,6.79570577517351,3.03302805829769,43.0154142581888,0.0221276595744681,43.0154142581888,-151.574737241587
12,37,52.65,789.01,4.3875,1.42297297297297,3.08333333333333,"low",0,0,"low",1.42297297297297,0,0,0,65,0,0,0,1,0,1,0,0,0,0,13.528125,37,52.65,0,1,0,"long","very_low","very_low",144,1369,2772.0225,1728,2.56494935746154,3.63758615972639,3.98248146907671,8.27586206896552,1.42297297297297,0.0574712643678161,-114.950009930189
8,1142,776.74,1827.44,97.0925,0.68015761821366,142.75,"medium",0,0,"medium",0.68015761821366,0,1,0,74,0,0,0,0,0,1,0,0,0,0,13859.954375,1142,776.74,0,0,0,"medium","very_high","medium",64,1304164,603325.0276,512,2.19722457733622,7.04141166379481,6.65639227809303,11.7468562758763,0.68015761821366,0.183544629310567,354.018242371597
5,332,218.03,801.73,43.606,0.65671686746988,66.4,"low",0,0,"low",0.65671686746988,0,0,0,3,0,1,1,0,0,0,0,0,0,0,2895.4384,332,218.03,0,0,0,"short","medium","low",25,110224,47537.0809,125,1.79175946922805,5.80814248998044,5.3892087067361,7.57887047436424,0.65671686746988,0.30315481897457,53.3405207952229
7,950,1739.62,2032.23,248.517142857143,1.83117894736842,135.714285714286,"medium",0,0,"high",1.83117894736842,0,0,1,62,0,0,0,0,0,0,0,0,0,0,33727.3265306122,950,1739.62,0,0,0,"medium","high","high",49,902500,3026277.7444,343,2.07944154167984,6.85751406254539,7.4619966505801,3.82047776079788,1.83117894736842,0.0779689338938342,325.773652507648
9,223,1916.03,1623.73,212.892222222222,8.59206278026906,24.7777777777778,"low",0,0,"high",8.59206278026906,0,0,1,3,0,0,0,0,0,1,0,1,0,1,5274.99617283951,223,1916.03,0,1,0,"long","low","high",81,49729,3671170.9609,729,2.30258509299405,5.41164605185504,7.55853239237546,1.04693197289557,8.59206278026906,0.0129250860851305,73.6163370015155
6,522,1210.87,1577.01,201.811666666667,2.31967432950192,87,"low",0,0,"high",2.31967432950192,0,0,1,86.9999999999854,0,0,1,0,0,0,0,0,0,1,17557.615,522,1210.87,0,0,0,"medium","medium","high",36,272484,1466206.1569,216,1.94591014905531,6.25958146406492,7.09991990015034,2.58443562428313,2.31967432950192,0.0717898784523092,313.777950169368
12,46,2077.07,1666.29,173.089166666667,45.1536956521739,3.83333333333333,"low",0,0,"high",45.1536956521739,0,0,1,7.0000000000291,0,0,0,1,0,1,0,1,0,1,663.508472222222,46,2077.07,0,1,0,"long","very_low","very_high",144,2116,4314219.7849,1728,2.56494935746154,3.85014760171006,7.63919485732857,0.265631090386753,45.1536956521739,0.00184466034990801,-16.7518029896459
2,252,1545.94,1300.19,772.97,6.13468253968254,126,"medium",0,0,"high",6.13468253968254,0,0,1,94,0,0,0,0,0,0,0,0,0,0,97394.22,252,1545.94,0,0,0,"very_short","low","high",4,63504,2389930.4836,8,1.09861228866811,5.53338948872752,7.34403406507625,0.325804491447632,6.13468253968254,0.081451122861908,229.198966901908
14,999,619.42,1510.57,44.2442857142857,0.62004004004004,71.3571428571429,"low",0,0,"low",0.62004004004004,0,1,0,41.9999999999927,0,0,0,1,0,1,0,0,0,0,3157.14581632653,999,619.42,0,1,0,"very_long","high","medium",196,998001,383681.1364,2744,2.70805020110221,6.90775527898214,6.43039666804905,22.5427935914381,0.62004004004004,0.115014253017541,-139.195743602045
13,125,2004.61,1721.56,154.200769230769,16.03688,9.61538461538461,"low",0,0,"high",16.03688,0,0,1,61,0,0,0,1,0,1,0,1,0,1,1482.69970414201,125,2004.61,0,1,0,"very_long","low","very_high",169,15625,4018461.2521,2197,2.63905732961526,4.83628190695148,7.60370353287074,0.81022731238875,16.03688,0.00479424445200444,-18.9961760560176
9,597,625.99,990.84,69.5544444444444,1.0485594639866,66.3333333333333,"low",0,0,"low",1.0485594639866,0,1,0,99,1,0,0,0,0,1,0,0,0,0,4613.77814814815,597,625.99,0,1,0,"long","medium","medium",81,356409,391863.4801,729,2.30258509299405,6.39359075395063,6.44093059154242,8.56951466530567,1.0485594639866,0.105796477349453,-232.039302098391
3,289,853.79,969.85,284.596666666667,2.95429065743945,96.3333333333333,"low",0,0,"high",2.95429065743945,0,0,0,79,0,0,0,0,0,0,0,0,0,1,27416.1455555556,289,853.79,0,0,0,"short","low","medium",9,83521,728957.3641,27,1.38629436111989,5.66988092298052,6.7508558247336,1.01428421015688,2.95429065743945,0.112698245572987,97.3166820283767
7,953,1918.24,1833.56,274.034285714286,2.01284365162644,136.142857142857,"medium",0,0,"high",2.01284365162644,0,0,1,24,0,0,0,0,0,0,0,0,0,0,37307.8106122449,953,1918.24,0,0,0,"medium","high","high",49,908209,3679644.6976,343,2.07944154167984,6.86066367144829,7.5596845533258,3.47585502594777,2.01284365162644,0.070935816856077,57.3801271896311
4,275,2359.64,1483.58,589.91,8.58050909090909,68.75,"low",0,0,"high",8.58050909090909,0,0,1,64,0,0,1,0,0,0,0,0,0,1,40556.3125,275,2359.64,0,0,0,"short","low","very_high",16,75625,5567900.9296,64,1.6094379124341,5.62040086571715,7.76668804769594,0.465975328724414,8.58050909090909,0.0291234580452759,-9.2956498579274
5,755,1584.41,1729.08,316.882,2.09855629139073,151,"medium",0,0,"high",2.09855629139073,0,0,1,41,0,1,1,0,0,0,0,0,0,0,47849.182,755,1584.41,0,0,0,"short","high","high",25,570025,2510355.0481,125,1.79175946922805,6.62804137617953,7.36859832793962,2.38108754202383,2.09855629139073,0.0952435016809532,269.049275027928
9,803,880.17,1589.75,97.7966666666667,1.09610211706102,89.2222222222222,"low",0,0,"medium",1.09610211706102,0,0,0,17,0,0,0,0,0,1,0,0,0,0,8725.63592592593,803,880.17,0,1,0,"long","high","medium",81,644809,774699.2289,729,2.30258509299405,6.68959926917897,6.78125056986387,8.20159560584223,1.09610211706102,0.101254266738793,177.752219957877
11,293,285.14,966.87,25.9218181818182,0.973174061433447,26.6363636363636,"low",0,0,"low",0.973174061433447,0,0,0,14,0,0,0,1,0,1,0,0,0,0,690.462975206612,293,285.14,0,1,0,"long","low","low",121,85849,81304.8196,1331,2.484906649788,5.68357976733868,5.65648120153819,11.2637170615782,0.973174061433447,0.093088570756845,-90.13601609094
6,164,1460.21,1535.3,243.368333333333,8.90371951219512,27.3333333333333,"low",0,0,"high",8.90371951219512,0,0,1,21,0,0,1,0,0,0,0,0,0,1,6652.06777777778,164,1460.21,0,0,0,"medium","low","high",36,26896,2132213.2441,216,1.94591014905531,5.10594547390058,7.28702013858783,0.673414498942657,8.90371951219512,0.0187059583039627,336.146460535568
12,675,2277.93,1807.33,189.8275,3.37471111111111,56.25,"low",0,0,"high",3.37471111111111,0,0,1,92.9999999999709,0,0,0,1,0,1,0,1,0,1,10677.796875,675,2277.93,0,1,0,"long","high","very_high",144,455625,5188965.0849,1728,2.56494935746154,6.51619307604296,7.73146131354799,3.55429960551662,3.37471111111111,0.024682636149421,-232.924101723148
11,859,146.71,1267.98,13.3372727272727,0.170791618160652,78.0909090909091,"low",0,0,"low",0.170791618160652,0,0,0,71,0,0,0,1,0,1,0,0,0,0,1041.51975206612,859,146.71,0,1,0,"long","high","low",121,737881,21523.8241,1331,2.484906649788,6.75693238924755,4.99525089205251,63.9699411008056,0.170791618160652,0.528677199180212,11.7381665133081
2,296,1878.7,1354,939.35,6.34695945945946,148,"medium",0,0,"high",6.34695945945946,0,0,1,70,0,0,0,0,0,0,0,0,0,0,139023.8,296,1878.7,0,0,0,"very_short","low","high",4,87616,3529513.69,8,1.09861228866811,5.6937321388027,7.53886746862255,0.31494387402245,6.34695945945946,0.0787359685056126,135.999826810168
7,300,2417.85,1634.04,345.407142857143,8.0595,42.8571428571429,"low",0,0,"high",8.0595,0,0,1,85,0,0,0,0,0,0,0,0,0,1,14803.1632653061,300,2417.85,0,1,0,"medium","low","very_high",49,90000,5845998.6225,343,2.07944154167984,5.70711026474888,7.79104749959272,0.868181160468818,8.0595,0.0177179828667106,-42.4145657074756
2,1155,1517.18,1543.17,758.59,1.31357575757576,577.5,"very_high",0,1,"high",1.31357575757576,0,0,1,18,0,0,0,0,0,0,0,0,0,0,438085.725,1155,1517.18,1,0,0,"very_short","very_high","high",4,1334025,2301835.1524,8,1.09861228866811,7.05272104923232,7.32526752800097,1.52155870845354,1.31357575757576,0.380389677113386,80.7723477194778
5,765,480.48,1038.42,96.096,0.628078431372549,153,"medium",0,0,"medium",0.628078431372549,0,0,0,48,0,1,1,0,0,0,0,0,0,0,14702.688,765,480.48,0,0,1,"short","high","low",25,585225,230861.0304,125,1.79175946922805,6.64118216974059,6.17686469351153,7.94425521309296,0.628078431372549,0.317770208523719,-3.41569594686068
9,1097,2330.2,1728.07,258.911111111111,2.12415679124886,121.888888888889,"medium",0,0,"high",2.12415679124886,0,0,1,19.9999999999709,0,0,0,0,0,1,0,1,0,0,31558.387654321,1097,2330.2,0,0,0,"long","very_high","very_high",81,1203409,5429832.04,729,2.30258509299405,7.00124562206948,7.75413843544094,4.23515785861359,2.12415679124886,0.0522858994890567,-370.107086516402
4,422,2049.71,1491.9,512.4275,4.8571327014218,105.5,"medium",0,0,"high",4.8571327014218,0,0,1,71,0,0,1,0,0,0,0,0,0,0,54061.10125,422,2049.71,0,0,0,"short","medium","very_high",16,178084,4201311.0841,64,1.6094379124341,6.04737217904628,7.62594135363351,0.823129550253327,4.8571327014218,0.0514455968908329,52.1745290831144
14,1020,510.33,1406.95,36.4521428571429,0.500323529411765,72.8571428571429,"low",0,0,"low",0.500323529411765,0,0,0,33,0,0,0,1,0,1,0,0,0,0,2655.79897959184,1020,510.33,0,1,0,"very_long","very_high","medium",196,1040400,260436.7089,2744,2.70805020110221,6.92853781816467,6.23701517433302,27.9271703205366,0.500323529411765,0.142485562859881,-210.408014025887
4,205,545.57,682.22,136.3925,2.66131707317073,51.25,"low",0,0,"high",2.66131707317073,0,0,0,57.0000000000073,0,0,1,0,0,0,0,0,0,1,6990.115625,205,545.57,0,0,0,"short","low","medium",16,42025,297646.6249,64,1.6094379124341,5.32787616878958,6.3036623872457,1.50026529081362,2.66131707317073,0.0937665806758512,-84.9242557131082
12,1046,1850.85,1875.72,154.2375,1.76945506692161,87.1666666666667,"low",0,0,"high",1.76945506692161,0,0,1,85,0,0,0,1,0,1,0,1,0,1,13444.36875,1046,1850.85,0,1,0,"long","very_high","high",144,1094116,3425645.7225,1728,2.56494935746154,6.95368421087054,7.52394041840545,6.77808677808678,1.76945506692161,0.0470700470700471,-166.356328844539
4,1001,739.08,1116.31,184.77,0.738341658341658,250.25,"high",0,0,"high",0.738341658341658,0,1,0,8,0,0,1,0,0,0,0,0,0,0,46238.6925,1001,739.08,0,0,0,"short","very_high","medium",16,1002001,546239.2464,64,1.6094379124341,6.90975328164481,6.60675828846306,5.410225921522,0.738341658341658,0.338139120095125,-79.6552908724715
9,938,742.17,1632.1,82.4633333333333,0.791226012793177,104.222222222222,"medium",0,0,"medium",0.791226012793177,0,1,0,17,0,0,0,0,0,1,0,0,0,0,8594.51185185185,938,742.17,0,0,0,"long","high","medium",81,879844,550816.3089,729,2.30258509299405,6.84481547920826,6.61092482069997,11.3594466945652,0.791226012793177,0.140240082648953,212.774891398481
5,351,407.74,883.11,81.548,1.16165242165242,70.2,"low",0,0,"medium",1.16165242165242,0,0,0,74,0,1,1,0,0,0,0,0,0,0,5724.6696,351,407.74,0,0,0,"short","medium","low",25,123201,166251.9076,125,1.79175946922805,5.8636311755981,6.01307925708039,4.29368302588442,1.16165242165242,0.171747321035377,53.6207450155908
9,748,653.42,1249.66,72.6022222222222,0.87355614973262,83.1111111111111,"low",0,0,"low",0.87355614973262,0,1,0,41.9999999999927,0,0,0,0,0,1,0,0,0,0,6034.05135802469,748,653.42,0,1,0,"long","high","medium",81,559504,426957.6964,729,2.30258509299405,6.61873898351722,6.48374934716871,10.28697166957,0.87355614973262,0.126999650241605,-51.0136112532543
13,1186,2462.26,1906.35,189.404615384615,2.07610455311973,91.2307692307692,"low",0,0,"high",2.07610455311973,0,0,1,26.0000000000291,0,0,0,1,0,1,0,1,0,1,17279.5287573964,1186,2462.26,0,1,0,"very_long","very_high","very_high",169,1406596,6062724.3076,2197,2.63905732961526,7.07918439460967,7.8092409548716,6.25918498250286,2.07610455311973,0.0370365975296027,-482.252054326415
6,384,1656.04,1682.33,276.006666666667,4.31260416666667,64,"low",0,0,"high",4.31260416666667,0,0,1,4,0,0,1,0,0,0,0,0,0,1,17664.4266666667,384,1656.04,0,0,0,"medium","medium","high",36,147456,2742468.4816,216,1.94591014905531,5.95324333428778,7.41278815714727,1.39043113020808,4.31260416666667,0.0386230869502245,310.158874075779
10,150,418.41,844.9,41.841,2.7894,15,"low",0,0,"low",2.7894,0,0,0,41,0,0,0,0,0,1,0,0,0,0,627.615,150,418.41,0,1,0,"long","low","low",100,22500,175066.9281,1000,2.39789527279837,5.01727983681492,6.03884896176964,3.57645263584559,2.7894,0.0357645263584559,-149.352107604035
10,783,158.93,993.55,15.893,0.202975734355045,78.3,"low",0,0,"low",0.202975734355045,0,0,0,93,0,0,0,0,0,1,0,0,0,0,1244.4219,783,158.93,0,1,0,"long","high","low",100,613089,25258.7449,1000,2.39789527279837,6.66440902035041,5.07473621950278,48.9589195272932,0.202975734355045,0.489589195272932,-183.450863930821
6,372,2494.69,1742.34,415.781666666667,6.7061559139785,62,"low",0,0,"high",6.7061559139785,0,0,1,69,0,0,1,0,0,0,0,0,0,1,25778.4633333333,372,2494.69,0,0,0,"medium","medium","very_high",36,138384,6223478.1961,216,1.94591014905531,5.92157841964382,7.82232052305807,0.894341845341369,6.7061559139785,0.0248428290372602,54.4304387870659
10,958,1643.76,1827.18,164.376,1.71582463465553,95.8,"low",0,0,"high",1.71582463465553,0,0,1,76,0,0,0,0,0,1,0,1,0,1,15747.2208,958,1643.76,0,1,0,"long","high","high",100,917764,2701946.9376,1000,2.39789527279837,6.86589107488344,7.40534975589898,5.8245579902235,1.71582463465553,0.058245579902235,3.70806427553738
8,34,1225.2,1438.52,153.15,36.0352941176471,4.25,"low",0,0,"high",36.0352941176471,0,0,1,20,0,0,0,0,0,1,0,1,0,1,650.8875,34,1225.2,0,1,0,"medium","very_low","high",64,1156,1501115.04,512,2.19722457733622,3.55534806148941,7.11167523532859,0.221823519817322,36.0352941176471,0.00346599249714565,287.175483360063
7,151,2461.93,1516.58,351.704285714286,16.3041721854305,21.5714285714286,"low",0,0,"high",16.3041721854305,0,0,1,92.9999999999709,0,0,0,0,0,0,0,0,0,1,7586.76387755102,151,2461.93,0,1,0,"medium","low","very_high",49,22801,6061099.3249,343,2.07944154167984,5.02388052084628,7.80910697709141,0.42916363843065,16.3041721854305,0.0087584416006255,-110.349920277211
7,150,1379.35,1500.09,197.05,9.19566666666667,21.4285714285714,"low",0,0,"high",9.19566666666667,0,0,1,35,0,0,0,0,0,0,0,0,0,1,4222.5,150,1379.35,0,1,0,"medium","low","high",49,22500,1902606.4225,343,2.07944154167984,5.01727983681492,7.23009236918273,0.760676639982613,9.19566666666667,0.0155240130608697,288.083129625588
6,751,2085.98,1757.81,347.663333333333,2.77760319573901,125.166666666667,"medium",0,0,"high",2.77760319573901,0,0,1,98,0,0,1,0,0,0,0,0,0,0,43515.8605555556,751,2085.98,0,0,0,"medium","high","very_high",36,564001,4351312.5604,216,1.94591014905531,6.62273632394984,7.6434733238976,2.15910071011701,2.77760319573901,0.0599750197254725,57.4798971516838
7,568,159.12,738.92,22.7314285714286,0.280140845070423,81.1428571428571,"low",0,0,"low",0.280140845070423,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1844.49306122449,568,159.12,0,1,0,"medium","medium","low",49,322624,25319.1744,343,2.07944154167984,6.34388043412633,5.07592353412437,24.8313764676493,0.280140845070423,0.506762785054067,-192.188411982176
12,574,2240.9,1785.72,186.741666666667,3.90400696864112,47.8333333333333,"low",0,0,"high",3.90400696864112,0,0,1,90,0,0,0,1,0,1,0,1,0,1,8932.47638888889,574,2240.9,0,1,0,"long","medium","very_high",144,329476,5021632.81,1728,2.56494935746154,6.35437004079735,7.71507899960435,3.07239395155895,3.90400696864112,0.0213360691080482,-195.346593626217
13,36,808.38,1190.16,62.1830769230769,22.455,2.76923076923077,"low",0,0,"low",22.455,0,0,0,38,0,0,0,1,0,1,0,0,0,0,172.199289940828,36,808.38,0,1,0,"very_long","very_low","medium",169,1296,653478.2244,2197,2.63905732961526,3.61091791264422,6.696268522475,0.578220366206232,22.455,0.00342142228524398,-52.7442151479779
14,595,1818.77,1889.9,129.912142857143,3.05675630252101,42.5,"low",0,0,"high",3.05675630252101,0,0,1,77,0,0,0,1,0,1,0,1,0,1,5521.26607142857,595,1818.77,0,1,0,"very_long","medium","high",196,354025,3307924.3129,2744,2.70805020110221,6.39024066706535,7.50646539845865,4.57750155239398,3.05675630252101,0.0233545997571122,-39.0091032932563
7,381,2342.27,1705.24,334.61,6.14769028871391,54.4285714285714,"low",0,0,"high",6.14769028871391,0,0,1,27,0,0,0,0,0,0,0,0,0,1,18212.3442857143,381,2342.27,0,1,0,"medium","medium","very_high",49,145161,5486228.7529,343,2.07944154167984,5.94542060860658,7.75930266874434,1.1381530937536,6.14769028871391,0.0232276141582368,21.6247824493167
14,174,815.3,1295.14,58.2357142857143,4.68563218390805,12.4285714285714,"low",0,0,"low",4.68563218390805,0,0,0,30,0,0,0,1,0,1,0,0,0,0,723.786734693878,174,815.3,0,1,0,"very_long","low","medium",196,30276,664714.09,2744,2.70805020110221,5.16478597392351,6.70478193445731,2.98419698640206,4.68563218390805,0.0152254948285819,-61.963147536712
11,226,2013.45,1590.82,183.040909090909,8.90907079646018,20.5454545454545,"low",0,0,"high",8.90907079646018,0,0,1,45,0,0,0,1,0,1,0,1,0,1,3760.65867768595,226,2013.45,0,1,0,"long","low","very_high",121,51076,4053980.9025,1331,2.484906649788,5.4249500174814,7.60810148426877,1.23408374494279,8.90907079646018,0.0101990392144032,-98.0298668122095
13,137,1505.66,1777.72,115.82,10.9902189781022,10.5384615384615,"low",0,0,"medium",10.9902189781022,0,0,1,66,0,0,0,1,0,1,0,0,0,1,1220.56461538462,137,1505.66,0,1,0,"very_long","low","high",169,18769,2267012.0356,2197,2.63905732961526,4.9272536851572,7.31765055936962,1.18208487648175,10.9902189781022,0.00699458506793937,222.84445810227
13,774,206.45,1110,15.8807692307692,0.266731266149871,59.5384615384615,"low",0,0,"low",0.266731266149871,0,0,0,45,0,0,0,1,0,1,0,0,0,0,945.516568047337,774,206.45,0,1,0,"very_long","high","low",169,599076,42621.6025,2197,2.63905732961526,6.65286302935335,5.33489034677888,48.5032537960954,0.266731266149871,0.287001501752044,-231.335058446716
